user_id,day_index,sleep_duration,step_count,resting_heart_rate,stress_level,sleep_onset_time,HR_day_avg,HR_sleep_min
6,46,8.18,1110,71.2,0.21,1399,92.1,40.0
6,47,8.91,863,67.7,0.28,1447,95.5,40.0
6,48,9.0,379,61.0,0.24,1320,89.0,40.0
6,49,8.25,1332,71.5,0.31,1372,88.7,40.5
6,50,9.0,1076,56.2,0.35,1432,87.3,50.0
6,51,8.97,3139,61.2,0.33,1527,85.5,47.6
6,52,8.03,334,65.9,0.36,1362,82.6,46.7
6,53,8.28,1073,73.4,0.33,1468,78.9,44.0
6,54,7.83,2890,74.2,0.34,1381,86.7,40.0
6,55,8.31,2174,62.1,0.36,1370,98.5,45.8
6,56,7.75,3229,64.3,0.32,1320,101.7,48.9
6,57,6.53,2820,74.2,0.3,1453,78.6,40.0
6,58,9.0,3738,82.9,0.4,1320,87.8,46.2
6,59,7.97,2408,77.9,0.39,1547,87.3,43.7
6,60,8.22,528,61.7,0.44,1436,78.5,49.0
6,61,8.31,2261,67.3,0.44,1354,84.1,49.6
6,62,9.0,1846,72.6,0.44,1329,76.5,40.0
6,63,7.86,458,66.2,0.42,1393,95.3,49.3
6,64,7.34,1041,68.5,0.4,1464,92.7,44.0
6,65,9.0,803,69.2,0.33,1464,86.1,52.8
6,66,8.23,1069,91.2,0.29,1437,79.0,40.0
6,67,5.96,0,71.0,0.3,1320,92.0,54.3
6,68,6.84,1586,56.7,0.28,1321,79.0,50.6
6,69,7.57,2830,73.2,0.3,1447,81.1,52.9
7,0,9.0,4226,58.4,0.25,1320,92.1,44.1
7,1,8.23,10269,81.8,0.24,1420,90.3,58.6
7,2,5.85,1683,63.3,0.21,1522,97.0,53.2
7,3,6.04,3634,80.7,0.23,1504,91.2,63.9
7,4,7.67,9147,76.7,0.23,1403,93.3,57.8
7,5,8.72,2539,65.0,0.31,1347,89.0,56.6
7,6,9.0,3269,56.0,0.28,1320,92.4,63.7
7,7,7.79,7352,74.0,0.24,1432,89.1,61.0
7,8,8.48,8018,80.0,0.21,1381,89.1,59.1
7,9,8.02,5735,71.6,0.19,1320,88.1,64.8
7,10,7.39,2288,69.7,0.32,1356,84.3,59.2
7,11,7.05,1739,86.0,0.33,1440,101.2,62.4
7,12,6.31,10608,74.9,0.44,1382,87.9,61.8
7,13,6.55,1357,71.6,0.48,1344,91.3,67.1
7,14,6.75,2566,72.3,0.46,1320,81.0,61.2
7,15,6.62,3200,76.8,0.44,1496,95.5,53.4
7,16,7.04,1284,73.0,0.42,1354,94.4,65.8
7,17,7.8,7144,72.7,0.38,1479,94.2,51.7
7,18,6.19,11620,69.5,0.49,1413,100.3,62.1
7,19,6.1,752,69.8,0.46,1320,85.9,63.5
7,20,8.1,2041,71.0,0.49,1320,98.4,57.4
7,21,7.0,4656,85.8,0.49,1408,76.6,53.9
7,22,5.98,4671,75.1,0.5,1474,93.4,56.9
7,23,6.61,7380,64.9,0.49,1320,85.6,62.1
7,24,5.98,0,59.4,0.45,1320,96.8,56.3
7,25,4.6,0,76.1,0.4,1364,102.7,56.1
7,26,7.51,1959,72.0,0.42,1320,85.8,54.1
7,27,5.47,3863,60.9,0.38,1365,95.4,56.4
7,28,6.78,2018,78.6,0.32,1374,79.6,58.1
7,29,7.7,2560,87.2,0.35,1395,90.4,62.2
7,30,8.47,1726,63.7,0.38,1424,85.3,54.6
7,31,8.79,7465,67.3,0.38,1370,97.0,75.0
7,32,7.71,1156,66.7,0.32,1463,91.0,60.3
7,33,7.61,540,65.8,0.29,1491,98.2,50.1
7,34,7.55,1738,84.5,0.31,1399,83.5,56.4
7,35,6.94,5468,68.7,0.25,1320,87.6,64.4
7,36,6.95,5432,61.1,0.27,1320,85.7,53.2
7,37,8.04,3252,79.6,0.22,1403,93.4,54.5
7,38,7.24,2477,87.2,0.22,1557,98.4,66.2
7,39,7.99,2315,71.0,0.26,1341,82.2,53.6
7,40,8.38,1024,81.9,0.23,1465,86.5,56.4
7,41,7.27,3698,79.5,0.31,1473,101.0,66.3
7,42,7.79,10155,52.6,0.32,1594,79.5,53.7
7,43,7.41,3828,76.2,0.32,1340,101.0,65.8
7,44,7.94,4115,76.3,0.27,1461,80.2,62.0
7,45,7.87,6590,74.1,0.3,1320,87.9,57.3
7,46,8.28,3086,66.8,0.32,1522,83.1,49.1
7,47,6.59,8820,75.2,0.39,1536,83.5,54.4
7,48,7.74,13024,64.9,0.49,1496,76.4,71.4
7,49,6.15,8223,56.5,0.45,1428,70.7,61.3
7,50,9.0,3485,74.2,0.39,1502,82.3,55.2
7,51,8.25,5223,81.3,0.39,1511,72.8,52.7
7,52,7.67,815,68.1,0.37,1590,70.0,58.2
7,53,5.35,7072,68.3,0.36,1441,80.4,51.2
7,54,6.87,3523,80.6,0.36,1320,77.9,64.0
7,55,6.33,4297,77.6,0.32,1320,78.8,72.8
7,56,7.74,3777,85.3,0.3,1505,82.6,67.8
7,57,6.88,1186,70.7,0.36,1600,82.3,49.9
7,58,7.24,1328,86.7,0.29,1556,87.5,58.3
7,59,7.56,1506,66.9,0.31,1452,79.9,53.6
7,60,7.66,1711,81.8,0.28,1551,85.2,59.2
7,61,8.04,1864,94.5,0.29,1476,76.7,63.0
7,62,8.36,3075,83.8,0.3,1694,85.2,55.6
7,63,7.42,2683,83.7,0.27,1490,82.0,58.8
7,64,8.43,2766,67.0,0.22,1476,81.1,56.5
7,65,7.01,1887,79.8,0.18,1673,82.6,65.5
7,66,7.77,323,89.0,0.23,1441,73.3,51.5
7,67,7.82,3389,84.1,0.22,1472,89.7,56.9
7,68,7.84,3054,76.9,0.2,1460,90.6,56.3
7,69,6.48,1197,68.5,0.25,1575,70.0,65.0
8,0,6.13,5256,66.3,0.11,1509,89.8,67.8
8,1,4.78,2770,80.8,0.1,1466,103.2,64.6
8,2,8.08,3476,59.0,0.13,1356,110.0,61.3
8,3,6.61,1661,76.8,0.22,1488,82.7,63.9
8,4,8.37,1384,45.0,0.21,1332,100.8,47.8
8,5,5.6,929,62.2,0.33,1450,93.9,58.9
8,6,8.25,3994,61.7,0.3,1496,90.8,64.6
8,7,8.11,1174,57.7,0.26,1320,89.7,57.6
8,8,6.75,1414,50.9,0.31,1320,102.4,59.0
8,9,7.82,3120,56.5,0.36,1383,92.0,53.7
8,10,4.61,203,60.6,0.43,1362,110.0,42.3
8,11,6.67,3508,62.2,0.37,1334,90.1,54.3
8,12,5.35,721,78.0,0.36,1486,89.1,58.0
8,13,6.49,3222,50.6,0.33,1320,103.4,60.8
8,14,6.26,2110,57.1,0.31,1469,104.9,63.8
8,15,6.86,1444,48.7,0.29,1320,102.4,59.6
8,16,6.08,4705,52.2,0.38,1429,84.9,56.1
8,17,4.96,0,45.0,0.34,1396,96.8,49.4
8,18,7.6,2630,55.6,0.35,1435,97.1,50.1
8,19,7.6,359,56.3,0.35,1357,99.4,49.3
8,20,6.28,1826,53.9,0.36,1325,93.6,64.8
8,21,6.08,1029,78.7,0.31,1467,103.8,59.6
8,22,5.5,0,73.9,0.26,1320,99.3,65.5
8,23,5.85,0,79.9,0.35,1320,91.5,45.5
8,24,7.91,1550,68.1,0.28,1320,92.5,61.3
8,25,5.73,0,45.0,0.22,1320,97.4,62.7
8,26,5.92,0,62.6,0.25,1520,106.2,62.4
8,27,7.35,2084,52.5,0.28,1368,101.1,58.0
8,28,6.87,333,65.1,0.25,1320,101.5,54.1
8,29,6.56,3141,49.5,0.23,1520,92.0,58.1
8,30,9.0,1814,51.3,0.27,1554,95.0,54.0
8,31,7.14,2245,53.1,0.26,1480,108.6,44.4
8,32,8.44,1299,70.7,0.3,1434,91.5,64.5
8,33,5.87,0,55.1,0.35,1526,90.3,70.2
8,34,7.0,590,60.7,0.32,1411,102.2,58.4
8,35,4.87,0,56.9,0.37,1554,96.7,45.6
8,36,6.81,1117,67.4,0.38,1350,104.2,62.6
8,37,6.46,1143,50.7,0.44,1528,95.6,51.5
8,38,7.76,1566,77.5,0.4,1382,95.5,67.0
8,39,6.88,165,77.3,0.4,1448,87.6,54.1
8,40,5.2,0,87.2,0.38,1690,99.1,54.0
8,41,5.08,0,72.6,0.37,1437,103.0,63.6
8,42,4.27,0,70.0,0.32,1338,99.0,48.9
8,43,7.64,1106,68.8,0.37,1497,96.1,58.2
8,44,5.78,0,75.5,0.39,1338,110.0,55.2
8,45,4.87,0,68.9,0.39,1563,102.4,62.0
8,46,5.25,0,66.5,0.31,1490,97.5,64.1
8,47,5.15,0,81.2,0.33,1645,103.6,71.0
8,48,5.23,0,63.3,0.32,1439,110.0,68.9
8,49,5.12,0,63.8,0.32,1426,104.9,71.6
8,50,5.52,0,72.3,0.4,1576,105.7,71.3
8,51,6.76,1128,68.0,0.44,1432,100.2,66.7
8,52,5.63,0,63.6,0.44,1439,110.0,58.5
8,53,6.71,305,53.2,0.39,1384,80.2,61.6
8,54,4.75,0,78.6,0.41,1322,95.1,61.8
8,55,5.55,0,78.1,0.45,1518,100.0,58.0
8,56,5.12,0,72.1,0.44,1471,97.6,62.5
8,57,7.73,339,64.0,0.39,1385,84.8,60.9
8,58,5.4,0,57.6,0.35,1320,101.0,64.5
8,59,7.07,230,76.6,0.31,1541,101.2,63.1
8,60,5.95,0,68.3,0.26,1360,90.0,51.6
8,61,6.08,70,77.4,0.22,1332,100.6,61.0
8,62,6.2,266,71.2,0.2,1403,102.0,62.8
8,63,5.48,0,81.1,0.24,1422,107.7,71.3
8,64,4.87,0,75.2,0.25,1412,110.0,67.0
8,65,5.58,0,69.7,0.28,1537,107.2,58.1
8,66,6.85,151,70.8,0.25,1439,91.7,65.6
8,67,5.59,0,74.7,0.3,1525,109.6,75.0
8,68,5.36,0,68.6,0.41,1347,108.4,67.6
8,69,5.68,0,72.2,0.39,1320,95.2,70.0
9,0,7.74,4984,63.3,0.39,1379,90.5,55.6
9,1,6.67,11419,69.9,0.31,1398,84.7,65.4
9,2,7.44,1740,53.2,0.31,1409,95.8,64.9
9,3,7.4,2538,73.5,0.29,1320,81.5,63.6
9,4,6.31,4527,57.4,0.25,1320,94.2,57.4
9,5,5.2,4445,68.8,0.32,1583,97.7,72.3
9,6,5.44,3716,81.5,0.3,1479,98.7,51.9
9,7,8.52,6497,66.7,0.39,1487,83.4,54.6
9,8,7.12,2904,74.5,0.32,1405,86.9,59.4
9,9,6.57,7002,69.9,0.29,1402,89.0,59.0
9,10,7.15,5476,64.9,0.43,1320,84.6,61.7
9,11,7.73,1512,57.9,0.5,1367,94.3,59.5
9,12,5.36,4759,70.5,0.51,1386,92.3,51.2
9,13,9.0,8715,63.0,0.43,1320,91.9,55.9
9,14,8.21,5867,68.7,0.45,1414,97.5,60.0
9,15,9.0,1225,62.7,0.49,1422,89.7,57.0
9,16,7.91,3379,52.3,0.42,1472,83.8,45.6
9,17,7.71,3367,65.3,0.36,1451,83.9,63.4
9,18,8.87,13368,69.3,0.44,1320,92.1,50.4
9,19,8.01,7278,59.8,0.36,1320,92.5,48.3
9,20,6.92,1014,64.6,0.39,1436,85.5,57.0
9,21,7.55,3413,81.0,0.32,1465,92.1,48.3
9,22,6.79,6726,61.7,0.42,1320,96.9,70.4
9,23,8.37,6851,66.3,0.4,1448,91.9,57.8
9,24,6.91,8984,62.1,0.37,1356,83.3,46.5
9,25,7.25,3104,69.7,0.38,1521,98.5,60.2
9,26,4.44,4017,63.3,0.34,1416,103.8,53.8
9,27,7.53,7665,65.2,0.3,1514,89.1,58.4
9,28,5.65,605,76.0,0.33,1355,99.5,58.8
9,29,7.25,12034,68.3,0.43,1358,81.0,60.4
9,30,7.78,4084,61.2,0.44,1582,92.2,54.4
9,31,6.71,3603,87.1,0.43,1463,95.6,63.5
9,32,7.75,19576,67.6,0.34,1491,102.9,50.6
9,33,5.82,1594,60.8,0.3,1409,108.5,63.6
9,34,7.82,4158,76.1,0.33,1535,95.7,56.9
9,35,9.0,9436,73.0,0.33,1430,100.0,48.3
9,36,8.01,10416,70.8,0.3,1353,90.3,56.8
9,37,8.06,4811,72.5,0.3,1320,86.8,55.1
9,38,8.3,6382,51.7,0.25,1467,95.3,57.5
9,39,8.93,4992,80.4,0.38,1373,83.9,58.3
9,40,5.8,5039,64.9,0.38,1479,99.0,59.8
9,41,7.23,8769,70.9,0.31,1320,82.6,53.1
9,42,8.33,9630,67.0,0.33,1600,87.6,54.0
9,43,7.91,8035,64.6,0.28,1461,93.1,63.1
9,44,5.63,14621,72.7,0.42,1366,101.7,65.6
9,45,7.84,9453,78.1,0.35,1325,84.6,57.2
9,46,9.0,12331,66.6,0.36,1425,90.3,48.8
9,47,6.31,12294,73.3,0.29,1477,94.8,44.8
9,48,7.64,15992,83.8,0.27,1503,83.7,59.4
9,49,6.81,5270,78.7,0.27,1569,80.5,58.3
9,50,7.89,3983,68.5,0.3,1320,84.9,65.4
9,51,5.46,6872,75.6,0.26,1560,92.8,51.9
9,52,5.32,3473,74.3,0.25,1455,86.1,54.8
9,53,7.54,8445,71.1,0.25,1522,87.9,48.8
9,54,5.95,8349,69.6,0.26,1414,95.5,50.6
9,55,6.09,5565,74.1,0.24,1384,76.5,59.4
9,56,5.71,3848,72.4,0.32,1320,95.3,47.3
9,57,6.73,2529,90.0,0.35,1444,93.4,46.0
9,58,6.56,6581,67.9,0.41,1479,77.1,57.7
9,59,6.43,7981,72.2,0.46,1413,86.4,52.5
9,60,7.31,15408,85.3,0.48,1397,79.0,50.1
9,61,8.29,6013,81.0,0.41,1320,86.1,49.7
9,62,6.92,6862,78.8,0.34,1328,96.3,56.3
9,63,5.66,3350,86.3,0.37,1320,95.8,54.8
9,64,4.94,1158,90.3,0.48,1343,107.0,55.4
9,65,6.36,7772,68.4,0.47,1516,89.7,42.5
9,66,3.5,2415,79.5,0.42,1446,87.7,52.3
9,67,5.88,5534,68.3,0.37,1515,94.6,52.9
9,68,5.61,4955,69.8,0.46,1505,92.1,43.1
9,69,7.75,3202,74.5,0.5,1458,100.5,47.3
10,0,7.79,12871,52.8,0.21,1320,81.8,51.8
10,1,7.53,4653,79.7,0.19,1414,102.5,54.2
10,2,7.67,9587,66.8,0.25,1320,80.9,55.2
10,3,8.36,9621,56.3,0.25,1326,88.5,57.6
10,4,8.31,3947,66.3,0.27,1322,92.6,55.7
10,5,8.36,19280,62.8,0.28,1355,94.7,58.4
10,6,9.0,6624,63.4,0.31,1463,87.9,59.9
10,7,6.9,17181,52.7,0.27,1408,89.6,64.6
10,8,8.36,23182,52.8,0.27,1320,87.0,63.9
10,9,7.09,21193,65.8,0.31,1451,79.7,51.2
10,10,8.57,7644,59.6,0.33,1463,78.1,45.2
10,11,6.92,9827,73.0,0.31,1320,91.5,45.0
10,12,7.59,4368,61.2,0.29,1500,76.4,47.2
10,13,6.8,7009,86.3,0.35,1370,73.5,62.3
10,14,6.43,2663,77.2,0.36,1472,78.5,47.2
10,15,6.89,2344,70.9,0.31,1434,85.0,58.9
10,16,8.18,6164,64.4,0.27,1414,77.5,54.6
10,17,5.62,22306,79.1,0.27,1395,88.3,44.9
10,18,6.62,5745,63.6,0.28,1320,87.1,48.5
10,19,6.13,2491,79.2,0.35,1375,85.1,52.9
10,20,7.34,4704,77.0,0.37,1447,82.5,54.7
10,21,7.44,8318,66.8,0.35,1425,94.6,61.4
10,22,6.0,7028,79.0,0.35,1347,87.9,49.0
10,23,4.7,5008,67.8,0.35,1428,85.3,63.8
10,24,7.29,8707,73.2,0.33,1463,83.0,44.9
10,25,7.43,4223,70.3,0.33,1323,89.4,51.0
10,26,7.48,9076,77.7,0.3,1475,86.1,47.3
10,27,6.56,7844,83.6,0.26,1320,86.7,51.9
10,28,6.76,5440,65.6,0.35,1324,82.1,50.2
10,29,7.08,17410,80.2,0.32,1371,88.3,52.1
10,30,7.13,5392,75.6,0.3,1516,72.9,48.2
10,31,8.26,3628,73.9,0.35,1494,88.7,47.3
10,32,6.69,5525,66.5,0.31,1370,87.7,45.8
10,33,5.91,3537,90.2,0.27,1495,89.4,55.2
10,34,7.48,5100,76.2,0.31,1581,94.0,50.1
10,35,6.36,4213,64.9,0.28,1471,87.8,50.3
10,36,7.98,7794,78.3,0.27,1320,84.5,51.0
10,37,6.24,13035,76.8,0.25,1430,90.3,49.7
10,38,6.17,2950,76.1,0.23,1466,87.5,45.0
10,39,6.38,1234,77.6,0.32,1352,75.6,54.9
10,40,5.51,8699,80.3,0.27,1320,96.4,56.1
10,41,6.35,3497,57.7,0.27,1525,88.2,49.0
10,42,7.53,13058,71.7,0.25,1513,78.8,55.3
10,43,7.03,5859,66.4,0.28,1615,100.2,50.9
10,44,6.69,553,71.2,0.35,1320,90.2,53.0
10,45,6.44,8629,81.5,0.33,1497,89.2,60.7
10,46,6.19,6235,71.2,0.32,1432,85.3,47.0
10,47,8.49,10578,75.5,0.35,1441,84.9,41.7
10,48,6.62,6490,73.2,0.44,1485,85.3,66.1
10,49,7.65,6771,78.1,0.39,1446,91.0,45.6
10,50,5.38,3412,80.4,0.39,1469,85.1,55.3
10,51,6.63,7024,74.5,0.33,1324,84.1,54.5
10,52,7.15,8162,65.8,0.27,1363,78.8,43.6
10,53,8.09,1383,65.0,0.29,1459,83.0,55.8
10,54,6.64,6121,87.3,0.32,1495,73.4,40.0
10,55,7.84,1822,80.9,0.3,1471,81.4,55.1
10,56,7.85,3852,77.8,0.24,1457,77.6,45.6
10,57,6.9,10741,81.8,0.31,1325,84.7,56.5
10,58,7.28,3502,73.3,0.26,1441,83.7,44.7
10,59,4.34,0,82.8,0.32,1373,81.6,45.7
10,60,7.92,9917,67.2,0.29,1377,74.8,45.5
10,61,6.38,1379,80.9,0.29,1363,78.7,53.1
10,62,7.13,5880,79.5,0.28,1463,74.7,50.6
10,63,8.49,4725,78.9,0.35,1418,94.8,40.0
10,64,6.48,3016,77.8,0.35,1443,75.0,56.5
10,65,7.24,2005,84.2,0.35,1456,74.2,49.5
10,66,7.36,9984,80.9,0.4,1485,83.3,57.6
10,67,6.99,4547,64.0,0.35,1526,81.8,47.4
10,68,7.69,2094,71.0,0.31,1446,82.4,50.1
10,69,9.0,417,74.3,0.34,1320,70.0,44.5
11,0,7.56,16888,69.1,0.67,1517,78.4,54.7
11,1,7.19,21576,67.0,0.6,1485,85.3,48.6
11,2,8.68,25000,76.5,0.5,1394,72.6,47.9
11,3,5.23,7893,85.6,0.45,1493,93.3,43.1
11,4,8.24,14675,65.8,0.41,1586,79.2,55.2
11,5,7.25,3055,63.3,0.34,1530,79.1,62.3
11,6,7.53,11445,62.0,0.35,1567,90.2,53.7
11,7,6.05,12829,71.1,0.33,1481,82.5,53.5
11,8,8.43,4611,64.7,0.29,1399,87.1,49.5
11,9,6.78,25000,67.5,0.25,1527,85.9,50.4
11,10,6.67,8424,78.0,0.32,1433,77.0,54.4
11,11,6.92,14814,76.5,0.28,1622,80.7,45.7
11,12,6.86,13983,57.9,0.25,1320,78.8,46.7
11,13,9.0,9540,64.3,0.24,1490,81.0,50.0
11,14,8.06,2124,75.1,0.23,1525,70.0,50.2
11,15,7.27,8363,61.3,0.21,1444,73.2,40.1
11,16,6.84,2496,86.9,0.35,1327,77.9,50.2
11,17,7.95,5517,58.7,0.3,1452,82.4,47.4
11,18,5.99,17783,80.2,0.24,1406,84.2,49.3
11,19,7.48,22845,60.3,0.27,1362,82.6,62.4
11,20,9.0,15148,74.3,0.27,1494,81.5,49.0
11,21,7.02,2705,54.7,0.32,1367,87.5,40.0
11,22,5.98,11467,85.3,0.34,1398,81.1,55.4
11,23,7.61,7855,79.4,0.31,1424,71.2,53.3
11,24,9.0,6038,71.2,0.3,1320,78.5,49.5
11,25,7.16,6205,70.8,0.27,1355,80.7,48.9
11,26,7.26,12289,73.2,0.3,1320,89.8,54.9
11,27,7.66,9522,73.8,0.33,1361,77.8,43.6
11,28,4.84,21947,72.3,0.29,1516,89.1,50.9
11,29,7.59,8472,77.3,0.26,1368,82.5,40.0
11,30,8.56,1718,78.8,0.3,1422,75.4,57.2
11,31,8.52,4368,68.6,0.29,1322,86.5,40.4
11,32,8.14,4535,61.9,0.26,1545,78.2,43.4
11,33,5.34,3678,75.3,0.24,1332,87.3,59.0
11,34,6.46,5992,72.5,0.29,1413,92.6,54.1
11,35,7.07,25000,79.4,0.25,1383,78.5,49.1
11,36,8.41,6223,79.7,0.23,1480,70.8,43.8
11,37,7.35,5675,81.7,0.28,1567,95.4,40.0
11,38,8.27,7746,72.5,0.28,1448,85.8,51.5
11,39,6.05,5351,82.2,0.28,1418,89.6,45.8
11,40,7.83,8422,83.2,0.24,1515,75.5,53.9
11,41,6.25,4027,68.9,0.27,1412,82.3,52.4
11,42,6.69,2932,87.5,0.25,1503,85.8,40.0
11,43,7.85,9664,76.8,0.26,1320,78.0,47.5
11,44,6.47,5330,77.8,0.22,1320,85.3,54.9
11,45,5.1,7100,70.4,0.21,1414,87.4,54.9
11,46,6.51,7052,67.6,0.26,1320,84.1,40.0
11,47,5.58,11252,68.6,0.22,1540,72.1,46.7
11,48,6.36,10920,62.1,0.2,1320,72.0,42.2
11,49,7.41,7032,71.9,0.18,1493,82.4,48.3
11,50,5.48,7121,66.9,0.23,1355,87.7,40.1
11,51,4.24,1189,65.3,0.21,1403,88.0,42.2
11,52,6.98,11285,67.0,0.22,1514,77.4,51.7
11,53,6.37,13877,65.8,0.22,1320,74.7,49.1
11,54,6.01,9629,77.8,0.22,1432,79.3,40.0
11,55,6.54,5384,59.2,0.25,1320,85.1,44.4
11,56,5.57,6048,73.3,0.2,1427,78.9,50.9
11,57,7.95,17014,63.4,0.24,1320,84.5,45.3
11,58,7.45,13923,56.9,0.24,1617,80.7,48.0
11,59,6.8,5012,74.9,0.27,1320,71.0,44.5
11,60,7.8,6933,67.2,0.21,1439,86.1,55.1
11,61,7.42,5142,79.1,0.25,1386,82.4,43.0
11,62,6.54,1565,69.4,0.26,1417,98.8,57.6
11,63,6.01,4477,58.1,0.23,1400,90.2,55.9
11,64,8.37,2503,81.0,0.19,1320,81.4,51.2
11,65,6.7,7299,78.7,0.21,1394,70.0,56.6
11,66,3.53,14081,89.9,0.28,1472,97.6,54.4
11,67,6.61,1984,59.7,0.26,1463,73.6,48.5
11,68,6.25,3901,55.0,0.35,1498,81.8,56.0
11,69,7.07,6988,70.1,0.35,1417,92.7,53.2
12,0,7.43,7401,45.0,0.19,1390,90.1,51.0
12,1,6.68,16316,63.5,0.23,1391,83.2,51.3
12,2,6.35,10816,58.6,0.27,1428,85.8,59.5
12,3,7.94,6165,58.1,0.28,1337,84.1,43.2
12,4,7.2,18514,72.5,0.29,1440,89.9,46.8
12,5,5.1,10699,72.9,0.3,1320,86.8,58.3
12,6,8.48,12692,69.8,0.27,1405,97.9,51.7
12,7,6.59,1862,68.2,0.33,1587,87.8,53.7
12,8,6.24,7471,45.2,0.32,1345,91.7,49.3
12,9,5.83,1822,61.3,0.32,1440,88.9,64.0
12,10,7.67,4945,62.8,0.31,1504,77.4,47.8
12,11,7.86,3429,80.2,0.28,1511,78.3,50.5
12,12,3.8,0,64.9,0.37,1387,93.6,57.2
12,13,7.29,2355,66.1,0.38,1391,83.8,56.7
12,14,6.32,6247,55.8,0.39,1570,86.0,58.0
12,15,6.95,1865,66.1,0.42,1541,92.7,52.9
12,16,6.48,2746,57.8,0.35,1433,82.2,60.1
12,17,5.31,164,72.3,0.35,1527,93.0,64.6
12,18,5.21,1449,65.6,0.37,1373,85.8,55.3
12,19,5.07,3101,65.4,0.44,1541,92.5,61.1
12,20,6.25,3182,70.3,0.47,1489,88.0,61.4
12,21,6.77,957,75.1,0.4,1428,85.9,59.6
12,22,5.22,30,67.1,0.42,1349,103.7,62.5
12,23,6.26,4417,70.0,0.45,1474,89.0,58.7
12,24,8.16,2305,60.3,0.4,1494,85.6,54.7
12,25,6.98,4737,68.4,0.33,1370,96.1,63.5
12,26,6.89,6723,51.9,0.39,1475,81.8,50.0
12,27,7.52,1832,67.4,0.38,1320,75.2,66.4
12,28,8.09,1316,74.1,0.36,1320,97.4,63.5
12,29,6.42,4702,70.0,0.31,1515,90.6,60.3
12,30,6.23,1183,63.3,0.38,1501,83.5,59.8
12,31,8.65,4021,65.7,0.33,1334,101.2,56.9
12,32,7.98,2700,69.9,0.29,1473,85.2,69.5
12,33,5.17,3138,47.2,0.32,1548,110.0,54.2
12,34,6.99,3083,76.7,0.39,1409,88.0,68.5
12,35,6.72,6369,63.6,0.35,1489,96.2,60.2
12,36,6.77,819,72.9,0.28,1460,101.3,66.3
12,37,7.68,4620,72.4,0.23,1447,91.0,54.0
12,38,6.19,1549,80.0,0.28,1346,102.6,58.1
12,39,8.85,437,58.3,0.33,1366,85.9,58.4
12,40,6.76,888,59.9,0.38,1400,80.5,57.8
12,41,7.45,2200,60.0,0.35,1464,93.5,65.6
12,42,7.2,3685,67.9,0.42,1405,94.3,62.7
12,43,6.27,3425,65.4,0.35,1382,88.5,60.6
12,44,8.37,3574,55.3,0.35,1489,101.4,58.8
12,45,7.18,1544,63.1,0.35,1488,89.3,70.6
12,46,8.26,4338,62.9,0.34,1488,92.6,62.2
12,47,6.43,4291,69.4,0.35,1416,82.5,63.9
12,48,7.12,2183,61.1,0.36,1429,88.1,64.8
12,49,8.83,1943,76.8,0.43,1583,88.7,56.9
12,50,7.07,1831,65.7,0.41,1336,94.9,61.2
12,51,7.24,422,56.2,0.41,1560,72.4,67.4
12,52,8.35,390,59.8,0.42,1320,91.8,47.0
12,53,7.88,1201,52.3,0.45,1626,92.5,58.2
12,54,6.93,4745,63.5,0.41,1521,86.9,65.9
12,55,6.18,1215,72.8,0.39,1496,80.9,62.3
12,56,6.75,1114,71.4,0.36,1398,91.5,64.1
12,57,8.39,3717,65.6,0.33,1578,85.0,65.3
12,58,5.99,0,62.9,0.3,1524,99.5,71.3
12,59,7.41,2794,75.7,0.31,1548,87.2,69.6
12,60,8.6,1711,57.4,0.29,1546,84.9,67.9
12,61,9.0,3733,65.0,0.24,1442,92.3,58.7
12,62,6.93,2715,73.8,0.36,1447,92.9,60.1
12,63,6.19,4662,52.8,0.31,1709,85.5,62.3
12,64,5.6,0,61.7,0.27,1564,110.0,65.8
12,65,6.11,1679,81.7,0.23,1346,86.1,59.4
12,66,7.87,1972,62.8,0.29,1490,89.0,59.6
12,67,6.16,3488,74.9,0.31,1488,92.1,68.4
12,68,7.9,4846,55.1,0.41,1540,87.6,55.8
12,69,7.49,618,82.3,0.41,1320,92.4,58.0
13,0,7.47,8536,57.7,0.11,1494,85.3,50.3
13,1,5.73,5378,51.9,0.12,1513,96.9,57.6
13,2,8.18,2243,67.4,0.13,1421,84.0,46.4
13,3,7.43,5442,57.8,0.24,1439,81.4,67.5
13,4,7.17,1519,60.8,0.28,1320,88.8,54.2
13,5,6.07,3159,63.8,0.25,1320,92.5,63.1
13,6,6.69,6177,86.1,0.25,1375,93.5,54.0
13,7,6.14,6763,52.6,0.27,1374,86.5,50.0
13,8,6.0,6773,49.1,0.28,1320,99.2,64.0
13,9,5.48,0,64.5,0.28,1377,91.2,52.8
13,10,7.36,8172,56.7,0.28,1432,94.8,60.5
13,11,5.33,3323,55.4,0.33,1454,107.2,55.7
13,12,9.0,7657,60.0,0.29,1556,92.8,57.3
13,13,6.45,14703,64.4,0.27,1418,100.8,58.5
13,14,7.59,1759,63.0,0.32,1400,77.4,56.2
13,15,5.46,5445,62.7,0.39,1377,98.5,52.4
13,16,5.13,674,64.6,0.38,1386,92.1,53.6
13,17,6.74,1597,66.8,0.42,1320,76.3,49.7
13,18,5.97,5853,66.6,0.35,1380,90.5,48.4
13,19,6.98,7608,63.7,0.34,1336,87.1,54.8
13,20,6.37,1962,55.2,0.4,1320,94.2,59.5
13,21,6.49,912,66.6,0.34,1320,84.8,47.7
13,22,5.03,241,69.3,0.43,1320,102.5,54.3
